Fiscal Year,LEA Name,LEA Entity ID,School Name,School Entity ID,Asian,American Indian/Alaskan Native,Black/African American,Hispanic/Latino,White,Native Hawaiian/Pacific Islander,Multiple Races,Total
2022,Peoria Unified School District,4237,Country Meadows Elementary School,79223,*,*,56,598,287,*,43,1001
2022,Peoria Unified School District,4237,Zuni Hills Elementary School,79645,*,*,26,190,632,*,45,914
2022,Peoria Unified School District,4237,Parkridge Elementary,81144,15,*,36,212,588,*,42,903
2022,Peoria Unified School District,4237,Peoria eCampus,81207,16,*,32,159,209,*,28,454
2022,Peoria Unified School District,4237,Raymond S. Kellis,85835,78,24,151,1029,437,*,75,1802
2022,Peoria Unified School District,4237,Liberty High School,87520,86,*,81,406,1765,*,113,2471
2022,Peoria Unified School District,4237,Vistancia Elementary School,88397,21,*,32,209,773,*,71,1112
2022,Peoria Unified School District,4237,Lake Pleasant Elementary,90135,11,*,21,247,798,*,66,1150
2022,Peoria Unified School District,4237,Peoria Traditional School,91217,*,*,*,63,221,*,21,314
2022,Peoria Unified School District,4237,Sunset Heights Elementary School,92638,52,*,25,183,752,*,59,1074
2022,Peoria Unified School District,4237,Sunflower School,92645,*,*,*,12,*,*,*,24
2022,Peoria Unified School District,4237,GCC Early Childhood Learning Lab,1000302,*,*,*,*,*,*,*,17
2022,Gila Bend Unified District,4238,Gila Bend Elementary,5018,*,77,*,203,23,*,*,311
2022,Gila Bend Unified District,4238,Gila Bend High School,5019,*,40,*,91,*,*,*,142
2022,Gilbert Unified District,4239,Mesquite Jr High School,5021,30,24,49,362,367,*,53,889
2022,Gilbert Unified District,4239,Greenfield Junior High School,5022,25,15,22,252,758,*,65,1140
2022,Gilbert Unified District,4239,Gilbert Elementary School,5023,*,*,22,316,181,*,34,569
2022,Gilbert Unified District,4239,Greenfield Elementary School,5024,15,*,*,153,804,*,37,1018
2022,Gilbert Unified District,4239,Patterson Elementary School,5025,*,*,26,145,358,*,50,596
2022,Gilbert Unified District,4239,Neely Traditional Academy,5026,87,*,18,160,426,*,62,760
2022,Gilbert Unified District,4239,Pioneer Elementary School,5027,13,12,16,129,249,*,30,452
2022,Gilbert Unified District,4239,Islands Elementary School,5028,22,12,21,183,243,*,38,523
2022,Gilbert Unified District,4239,Burk Elementary School,5030,*,13,15,229,250,*,22,534
2022,Gilbert Unified District,4239,Val Vista Lakes Elementary School,5031,13,*,*,144,314,*,41,528
2022,Gilbert Unified District,4239,Mesquite Elementary School,5032,*,*,*,161,378,*,38,600
2022,Gilbert Unified District,4239,Harris Elementary School,5033,*,14,41,191,132,*,16,402
2022,Gilbert Unified District,4239,Playa del Rey Elementary School,5034,28,*,24,167,207,*,37,475
2022,Gilbert Unified District,4239,Towne Meadows Elementary School,5035,18,*,19,171,437,*,55,710
2022,Gilbert Unified District,4239,Sonoma Ranch Elementary School,5036,22,*,*,156,275,*,36,505
2022,Gilbert Unified District,4239,Superstition Springs Elementary,5037,*,*,25,216,420,16,54,751
2022,Gilbert Unified District,4239,Finley Farms Elementary,5038,12,*,*,168,365,*,31,591
2022,Gilbert Unified District,4239,Gilbert High School,5039,84,31,93,714,1234,*,120,2286
2022,Gilbert Unified District,4239,Highland High School,5040,111,26,55,564,2215,24,134,3129
2022,Gilbert Unified District,4239,Highland Jr High School,6006,28,*,25,250,663,*,55,1036
2022,Gilbert Unified District,4239,Mesquite High School,6007,39,29,68,534,646,*,82,1404
2022,Gilbert Unified District,4239,Oak Tree Elementary,78918,11,*,19,192,173,*,28,433
2022,Gilbert Unified District,4239,Settlers Point Elementary,78919,*,*,12,188,329,*,45,591
2022,Gilbert Unified District,4239,Carol Rae Ranch Elementary,79144,26,*,14,125,361,*,29,561
2022,Gilbert Unified District,4239,Boulder Creek Elementary,79145,*,*,25,185,279,*,27,532
2022,Gilbert Unified District,4239,Ashland Elementary,79181,21,*,13,181,456,*,40,725
2022,Gilbert Unified District,4239,Desert Ridge Jr. High,79629,20,*,39,313,592,*,51,1029
2022,Gilbert Unified District,4239,Augusta Ranch Elementary,79630,15,*,36,210,626,*,44,947
2022,Gilbert Unified District,4239,Desert Ridge High,79823,75,24,75,665,1436,13,100,2388
2022,Gilbert Unified District,4239,Canyon Rim Elementary,79829,*,*,15,213,469,*,51,766
2022,Gilbert Unified District,4239,Spectrum Elementary,81145,28,*,25,166,260,*,50,539
2022,Gilbert Unified District,4239,South Valley Jr. High,85847,20,14,26,212,549,*,52,876
2022,Gilbert Unified District,4239,Meridian,87533,*,*,22,196,444,*,33,704
2022,Gilbert Unified District,4239,Highland Park Elementary,88401,17,*,*,164,560,*,46,799
2022,Gilbert Unified District,4239,Quartz Hill Elementary,89594,14,*,20,91,332,*,38,500
2022,Gilbert Unified District,4239,Gilbert Classical Academy 7-12,89606,201,*,*,110,332,*,53,710
2022,Gilbert Unified District,4239,Campo Verde High School,90124,62,24,55,419,1287,*,86,1942
2022,Gilbert Unified District,4239,GPS Global Academy,91209,40,22,40,221,310,*,66,704
2022,Scottsdale Unified District,4240,Cochise Elementary School,5043,29,*,11,51,493,*,23,615
2022,Scottsdale Unified District,4240,Tavan Elementary School,5044,*,25,61,310,157,*,23,587
2022,Scottsdale Unified District,4240,Kiva Elementary School,5045,34,*,16,69,372,*,14,512
2022,Scottsdale Unified District,4240,Echo Canyon K-8,5046,*,*,19,152,131,*,*,326
2022,Scottsdale Unified District,4240,Tonalea K-8,5047,12,61,74,495,135,*,27,806
2022,Scottsdale Unified District,4240,Pima Elementary School,5048,*,23,16,157,171,*,*,383
2022,Scottsdale Unified District,4240,Hopi Elementary School,5049,38,*,25,97,525,*,21,718
2022,Scottsdale Unified District,4240,Navajo Elementary School,5050,11,29,26,138,228,*,15,447
2022,Scottsdale Unified District,4240,Hohokam Elementary School,5051,13,30,20,148,100,*,15,327
2022,Scottsdale Unified District,4240,Yavapai Elementary School,5052,*,*,*,106,43,*,*,176
2022,Scottsdale Unified District,4240,Pueblo Elementary School,5053,14,*,16,130,238,*,*,416
2022,Scottsdale Unified District,4240,Cherokee Elementary School,5054,40,*,21,74,480,*,13,631
2022,Scottsdale Unified District,4240,Laguna Elementary School,5055,34,*,12,51,267,*,*,377
2022,Scottsdale Unified District,4240,Sequoya Elementary School,5056,23,*,22,75,429,*,25,576
2022,Scottsdale Unified District,4240,Redfield Elementary School,5057,37,*,19,68,283,*,*,420
2022,Scottsdale Unified District,4240,Cheyenne Traditional School,5059,81,*,*,85,717,*,21,913
2022,Scottsdale Unified District,4240,Desert Canyon Middle School,5061,34,*,20,61,346,*,17,484
2022,Scottsdale Unified District,4240,Ingleside Middle School,5062,22,21,51,298,391,*,*,796
2022,Scottsdale Unified District,4240,Mountainside Middle School,5063,42,*,14,50,406,*,13,532
2022,Scottsdale Unified District,4240,Mohave Middle School,5064,24,44,30,236,435,*,24,795
2022,Scottsdale Unified District,4240,Cocopah Middle School,5065,53,*,22,101,664,*,20,868
2022,Scottsdale Unified District,4240,Arcadia High School,5066,42,36,86,602,828,*,27,1625
2022,Scottsdale Unified District,4240,Coronado High School,5067,*,50,60,466,145,*,13,746
2022,Scottsdale Unified District,4240,Saguaro High School,5068,43,47,108,322,872,*,52,1452
2022,Scottsdale Unified District,4240,Chaparral High School,5069,130,15,45,216,1680,*,41,2131
2022,Scottsdale Unified District,4240,Desert Mountain High School,5070,189,12,55,179,1416,*,37,1894
2022,Scottsdale Unified District,4240,Anasazi Elementary,6009,35,*,*,40,304,*,14,410
2022,Scottsdale Unified District,4240,Desert Canyon Elementary,6010,25,*,17,54,359,*,18,475
2022,Scottsdale Unified District,4240,Copper Ridge School,79639,21,*,19,51,500,*,12,605
2022,Scottsdale Unified District,4240,Scottsdale Online Learning,91286,34,24,24,56,205,*,13,356
2022,Paradise Valley Unified District,4241,Roadrunner School,5071,19,*,11,63,96,*,*,201
2022,Paradise Valley Unified District,4241,Campo Bello Elementary School,5074,*,*,18,406,119,*,17,571
2022,Paradise Valley Unified District,4241,North Ranch Elementary School,5077,51,*,12,56,292,*,27,444
2022,Paradise Valley Unified District,4241,Eagle Ridge Elementary School,5078,*,*,28,172,151,*,18,385
2022,Paradise Valley Unified District,4241,Hidden Hills Elementary School,5079,*,*,22,168,175,*,14,389
2022,Paradise Valley Unified District,4241,Desert Cove Elementary School,5080,*,*,*,112,243,*,22,402
2022,Paradise Valley Unified District,4241,Quail Run Elementary School,5081,21,*,16,129,342,*,48,558
2022,Paradise Valley Unified District,4241,Cactus View Elementary School,5082,*,28,60,248,194,*,24,560
2022,Paradise Valley Unified District,4241,Copper Canyon Elementary School,5083,64,*,*,74,331,*,23,500
2022,Paradise Valley Unified District,4241,Sonoran Sky Elementary School,5084,42,*,*,79,387,*,42,559
2022,Paradise Valley Unified District,4241,Desert Shadows Elementary School,5085,11,*,*,83,335,*,26,468
2022,Paradise Valley Unified District,4241,Indian Bend Elementary School,5086,*,14,20,328,149,*,20,538
2022,Paradise Valley Unified District,4241,Desert Trails Elementary School,5087,42,*,11,53,429,*,28,565
2022,Paradise Valley Unified District,4241,Whispering Wind Academy,5088,24,*,25,225,235,*,30,546
2022,Paradise Valley Unified District,4241,Larkspur Elementary School,5089,*,13,26,167,90,*,20,318
2022,Paradise Valley Unified District,4241,Liberty Elementary School,5090,*,*,*,74,265,*,22,382
2022,Paradise Valley Unified District,4241,Boulder Creek Elementary School,5091,16,*,*,100,409,*,43,575
2022,Paradise Valley Unified District,4241,Mercury Mine Elementary School,5092,*,*,*,92,390,*,24,521
2022,Paradise Valley Unified District,4241,Echo Mountain Primary School,5093,*,13,61,327,86,*,37,533
2022,Paradise Valley Unified District,4241,Palomino Primary School,5094,*,*,26,446,17,*,*,500
2022,Paradise Valley Unified District,4241,Sandpiper Elementary School,5095,*,*,*,139,249,*,28,434
2022,Paradise Valley Unified District,4241,Desert Springs Preparatory Elementary School,5098,14,*,*,64,262,*,17,362
2022,Paradise Valley Unified District,4241,Desert Shadows Middle School,5099,28,*,23,124,649,*,43,877
2022,Paradise Valley Unified District,4241,Vista Verde Middle School,5100,*,11,41,346,140,*,31,575
2022,Paradise Valley Unified District,4241,Greenway Middle School,5101,*,*,20,385,34,*,*,456
2022,Paradise Valley Unified District,4241,Explorer Middle School,5102,28,*,17,89,537,*,36,713
2022,Paradise Valley Unified District,4241,Sunrise Middle School,5103,15,*,23,154,248,*,19,468
2022,Paradise Valley Unified District,4241,Shea Middle School,5104,*,*,30,184,271,*,20,520
2022,Paradise Valley Unified District,4241,Paradise Valley High School,5105,154,23,66,811,736,*,68,1860
2022,Paradise Valley Unified District,4241,Horizon High School,5106,52,17,44,286,1508,*,111,2023
2022,Paradise Valley Unified District,4241,North Canyon High School,5107,36,38,144,1184,434,*,72,1913
2022,Paradise Valley Unified District,4241,Shadow Mountain High School,5108,21,23,56,387,620,*,59,1169
2022,Paradise Valley Unified District,4241,Grayhawk Elementary School,6011,*,*,*,34,257,*,24,330
2022,Paradise Valley Unified District,4241,Sunset Canyon School,78920,*,*,24,173,137,*,17,372
2022,Paradise Valley Unified District,4241,Pinnacle High School,79268,109,*,47,349,1915,*,122,2556
2022,Paradise Valley Unified District,4241,Mountain Trail Middle School,79729,16,*,23,178,391,*,42,658
2022,Paradise Valley Unified District,4241,Pinnacle Peak Preparatory,79781,*,*,*,48,440,*,46,549
2022,Paradise Valley Unified District,4241,Echo Mountain Intermediate School,80055,*,16,58,202,78,*,16,377
2022,Paradise Valley Unified District,4241,Palomino Intermediate School,81026,*,*,22,385,*,*,*,420
2022,Paradise Valley Unified District,4241,Wildfire Elementary School,88406,11,*,*,49,393,*,23,484
2022,Paradise Valley Unified District,4241,pvONLINE,90782,15,*,28,131,202,*,23,406
2022,Paradise Valley Unified District,4241,Fireside Elementary School,91754,104,*,*,58,502,*,41,712
2022,Paradise Valley Unified District,4241,Sweetwater Community School,92611,25,14,45,215,166,*,22,488
2022,Paradise Valley Unified District,4241,Sky Crossing Elementary School,1001667,38,*,*,38,312,*,19,414
2022,Chandler Unified District #80,4242,Willis Junior High School,5110,35,14,58,539,235,*,40,925
2022,Chandler Unified District #80,4242,San Marcos Elementary School,5111,*,*,28,289,21,*,*,363
2022,Chandler Unified District #80,4242,Galveston Elementary School,5113,*,*,12,428,12,*,*,457
2022,Chandler Unified District #80,4242,Hartford Sylvia Encinas Elementary,5114,12,*,23,563,91,*,*,700
2022,Chandler Unified District #80,4242,Knox Gifted Academy,5115,319,*,*,62,212,*,43,646
2022,Chandler Unified District #80,4242,Frye Elementary School,5116,*,19,53,385,39,*,18,523
2022,Chandler Unified District #80,4242,Anna Marie Jacobson  Elementary School,5117,64,18,42,177,365,*,43,716
2022,Chandler Unified District #80,4242,Sanborn Elementary School,5118,19,*,36,281,121,*,39,506
2022,Chandler Unified District #80,4242,Chandler Traditional Academy - Goodman,5119,153,*,35,146,261,*,39,647
2022,Chandler Unified District #80,4242,Weinberg Gifted Academy,5120,92,*,*,35,315,*,37,485
2022,Chandler Unified District #80,4242,John M Andersen Elementary School,5121,33,11,26,226,138,*,36,471
2022,Chandler Unified District #80,4242,Chandler Traditional Academy-Humphrey,5122,21,*,31,174,215,*,45,492
2022,Chandler Unified District #80,4242,John M Andersen Jr High School,5123,34,20,64,474,177,*,37,814
2022,Chandler Unified District #80,4242,Shumway Leadership Academy,5124,27,11,34,255,129,*,41,497
2022,Chandler Unified District #80,4242,Bogle Junior High School,5125,103,30,98,385,528,*,82,1227
2022,Chandler Unified District #80,4242,Dr Howard K Conley Elementary School,5126,31,38,82,283,166,*,45,648
2022,Chandler Unified District #80,4242,Chandler High School,5127,136,72,377,1930,847,25,147,3534
2022,Chandler Unified District #80,4242,Rudy G Bologna Elementary,6013,14,*,36,285,103,*,15,462
2022,Chandler Unified District #80,4242,Robert and Danell Tarwater Elementary,6014,73,*,43,179,391,*,79,780
2022,Chandler Unified District #80,4242,Hamilton High School,6015,746,84,286,841,1740,18,203,3918
2022,Chandler Unified District #80,4242,Basha Elementary,79247,52,20,20,153,323,*,60,630
2022,Chandler Unified District #80,4242,Basha High School,79633,236,41,116,427,1697,*,101,2626
2022,Chandler Unified District #80,4242,Santan Junior High School,79634,76,*,65,212,789,*,72,1225
2022,Chandler Unified District #80,4242,T. Dale Hancock Elementary School,79635,38,17,53,262,232,*,34,636
2022,Chandler Unified District #80,4242,Navarrete Elementary,79636,*,22,31,126,302,*,22,510
2022,Chandler Unified District #80,4242,Jane D. Hull Elementary,79653,30,13,24,129,319,*,30,547
2022,Chandler Unified District #80,4242,Chandler Traditional Academy - Liberty Campus,80102,100,*,37,242,255,*,52,689
2022,Chandler Unified District #80,4242,Chandler Traditional Academy-Freedom,85837,47,*,21,111,327,*,39,545
2022,Chandler Unified District #80,4242,Audrey & Robert Ryan Elementary,85838,39,*,*,92,365,*,44,553
2022,Chandler Unified District #80,4242,Willie & Coy Payne Jr. High,87519,44,12,36,217,790,*,56,1158
2022,Chandler Unified District #80,4242,Santan Elementary,87679,44,21,25,104,397,*,56,647
2022,Chandler Unified District #80,4242,Chandler Traditional Academy - Independence,88404,436,*,25,84,239,*,45,834
2022,Chandler Unified District #80,4242,Riggs Elementary,89589,13,*,22,133,583,*,44,799
2022,Chandler Unified District #80,4242,Ira A. Fulton Elementary,89590,44,*,23,103,445,*,46,668
2022,Chandler Unified District #80,4242,Arizona College Prep High School,89591,362,*,45,186,529,*,92,1225
2022,Chandler Unified District #80,4242,Perry High School,89613,255,18,108,554,2129,*,99,3170
2022,Chandler Unified District #80,4242,Haley Elementary,89925,37,*,22,152,534,*,52,798
2022,Chandler Unified District #80,4242,Charlotte Patterson Elementary,89926,32,*,16,171,596,*,57,877
2022,Chandler Unified District #80,4242,Arizona College Prep Middle School,90302,337,*,16,78,210,*,59,703
2022,Chandler Unified District #80,4242,Chandler Online Academy,91282,165,20,68,203,317,*,44,821
2022,Chandler Unified District #80,4242,John & Carol Carlson Elementary,91794,30,*,28,118,426,*,36,640
2022,Chandler Unified District #80,4242,Dr. Gary and Annette Auxier Elementary School,92891,18,*,13,172,482,*,54,746
2022,Chandler Unified District #80,4242,Dr. Camille Casteel High School,92892,83,14,102,585,2306,13,131,3234
2022,Chandler Unified District #80,4242,Robert J.C. Rice Elementary School,1000381,36,*,12,144,481,*,32,714
2022,Dysart Unified District,4243,Dysart Middle School,5128,*,*,54,512,98,*,35,715
2022,Dysart Unified District,4243,El Mirage Elementary School,5129,*,*,54,548,129,*,28,777
2022,Dysart Unified District,4243,Luke Elementary School,5130,41,14,38,256,182,*,33,569
2022,Dysart Unified District,4243,Surprise Elementary School,5131,*,*,63,549,135,14,31,802
2022,Dysart Unified District,4243,Kingswood Elementary School,5132,14,*,60,273,312,*,82,753
2022,Dysart Unified District,4243,Dysart High School,5133,33,19,123,870,344,*,67,1461
2022,Dysart Unified District,4243,West Point Elementary School,79632,*,*,63,303,305,*,69,760
